alarms,,,,,,,,
spname,ALID,idTSN,setCEID,clearCEID,category,isEnabled,isSet,ALTX
gemprober,16781304,U4,0,0,0,1,0,SACC CLAMP METHOD SETTING ERROR
gemprober,16781305,U4,0,0,0,1,0,TOP PLATE LOCK AIR DOWN
gemprober,16781306,U4,0,0,0,1,0,ZIF CONNECTION ERROR
gemprober,16781307,U4,0,0,0,1,0,RECEIVED ALARM SIGNAL FROM UPS
gemprober,16781308,U4,0,0,0,1,0,RECEIVED POWER DOWN SIGNAL FROM UPS
gemprober,16781309,U4,0,0,0,1,0,UPS INSPECTION SYSTEM CREATION ERROR
gemprober,16781310,U4,0,0,0,1,0,UPS INSPECTION SYSTEM OPTION SETTING ERROR
gemprober,16781417,U4,0,0,0,1,0,TRANSMISSION DATA FCS ERROR ON THE CONTROLLER SIDE
gemprober,16781418,U4,0,0,0,1,0,TRANSMISSION DATA FORMAT ERROR ON THE CONTROLLER SIDE
gemprober,16781419,U4,0,0,0,1,0,NUMERICAL DATA ERROR ON THE CONTROLLER SIDE
gemprober,16781420,U4,0,0,0,1,0,THE CONTROLLER RECEIVED AN UNDEFINED COMMAND
gemprober,16781421,U4,0,0,0,1,0,CONTROLLER STATUS SENSOR ERROR
gemprober,16781422,U4,0,0,0,1,0,CONTROLLER STATUS A/D ERROR
gemprober,16781423,U4,0,0,0,1,0,PREHEATER ERROR
gemprober,16781424,U4,0,0,0,1,0,CONTROLLER STATUS UPPER LIMIT ERROR
gemprober,16781425,U4,0,0,0,1,0,SETTING DATA NG
gemprober,16781426,U4,0,0,0,1,0,"THE DESIGNATED TIME WAS WAITED, BUT IT FAILED TO ENTER THE BUSY REGION"
gemprober,16781427,U4,0,0,0,1,0,CONTROLLER TRANSMISSION ERROR
gemprober,16781428,U4,0,0,0,1,0,CONTROLLER RECEPTION ERROR
gemprober,16781429,U4,0,0,0,1,0,CONTROLLER INITIAL STATUS READ­OUT ERROR
gemprober,16781430,U4,0,0,0,1,0,THETEMPERATURE OF THE TEST VALUEREADOUT OF UNITS 1 & 2 ARE +­3 DEGREES
gemprober,16781431,U4,0,0,0,1,0,"PROPORTIONAL BAND, RESET TIME, RATE TIME COMPARISON ERROR"
gemprober,16781432,U4,0,0,0,1,0,NFB ERROR
gemprober,16781433,U4,0,0,0,1,0,CHUCK OVERHEAT
gemprober,16781434,U4,0,0,0,1,0,"THE TEMPERATURE ROSE FOR 15 MINUTES, BUT DID NOT REACH THE SET"
gemprober,16781435,U4,0,0,0,1,0,I/O ADDRESS IS NOT CONNECTED TO THE VME BUS
gemprober,16781436,U4,0,0,0,1,0,THE CONNECTOR IS REMOVED OR NOT CONNECTED
gemprober,16781437,U4,0,0,0,1,0,THERE IS NO RESPONSE FROM THE TEMPERATURE CONTROLLER
gemprober,16781439,U4,0,0,0,1,0,THE TEMPERATURE SETTING WAS NOT REACHED
gemprober,16781440,U4,0,0,0,1,0,TEMPERATURE CONTROLLER 1 SENSOR ERROR
gemprober,16781441,U4,0,0,0,1,0,TEMPERATURE CONTROLLER 2 SENSOR ERROR
gemprober,16781442,U4,0,0,0,1,0,TEMPERATURE CONTROLLER 1 A/D CONVERTER ERROR
gemprober,16781443,U4,0,0,0,1,0,TEMPERATURE CONTROLLER 2 A/D CONVERTER ERROR
gemprober,16781444,U4,0,0,0,1,0,THE DEHUMIDIFICATION TIME OUT OCCURRED
gemprober,16781566,U4,0,0,0,1,0,LOST THE CARD
gemprober,16781716,U4,0,0,0,1,0,CHUCK TEMPERATURE SENSOR ERROR
gemprober,16781717,U4,0,0,0,1,0,CHUCK ABNORMAL TEMPERATURE
gemprober,16781718,U4,0,0,0,1,0,HOT&COLD SYSTEM ERROR
gemprober,16781720,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781721,U4,0,0,0,1,0,HOT&COLD CONTROL DEFECT
gemprober,16781722,U4,0,0,0,1,0,SHUTTER SENSOR ERROR
gemprober,16781723,U4,0,0,0,1,0,EXCESSIVE LOAD ON THE DEHUMIDIFIER BLOWER MOTOR
gemprober,16781724,U4,0,0,0,1,0,DEHUMIDIFIER DRAIN TANK IS FULL
gemprober,16781725,U4,0,0,0,1,0,DEHUMIDIFIER AIR VOLUME DECREASE
gemprober,16781726,U4,0,0,0,1,0,DEHUMIDIFIER TEMPERATURE ERROR
gemprober,16781727,U4,0,0,0,1,0,DEHUMIDIFIER POWER SUPPLY ERROR
gemprober,16781728,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781729,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781730,U4,0,0,0,1,0,INSUFFICIENT REFRIGERANT
gemprober,16781731,U4,0,0,0,1,0,REFRIGERANT FULL
gemprober,16781732,U4,0,0,0,1,0,THE REFRIGERANT TEMPERATURE ROSE
gemprober,16781733,U4,0,0,0,1,0,GENERATOR WATER LEAK
gemprober,16781734,U4,0,0,0,1,0,HOT&COLD CONTROL DEFECT
gemprober,16781735,U4,0,0,0,1,0,CHUCK TOP HEATER DISCONNECTION
gemprober,16781736,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781737,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781738,U4,0,0,0,1,0,"BECAUSE THE TOP TEMPERATURE IS HIGH, LOWTEMPERATURE OPERATION IS NOT"
gemprober,16781739,U4,0,0,0,1,0,TEMPERATURE CONTROL DEFECT
gemprober,16781740,U4,0,0,0,1,0,HOT&COLD OPERATION ENDED IN ERROR
gemprober,16781741,U4,0,0,0,1,0,AUTO TUNING PROCESSING TIME OUT
gemprober,16781742,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781743,U4,0,0,0,1,0,CHILLER MALFUNCTION WAS DETECTED
gemprober,16781816,U4,0,0,0,1,0,CHUCK TEMPERATURE SENSOR ERROR
gemprober,16781817,U4,0,0,0,1,0,CHUCK ABNORMAL TEMPERATURE
gemprober,16781818,U4,0,0,0,1,0,TEMP CONTROL SYSTEM ERROR
gemprober,16781820,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781821,U4,0,0,0,1,0,TEMP CONTROL DEFECT
gemprober,16781822,U4,0,0,0,1,0,SHUTTER SENSOR ERROR
gemprober,16781823,U4,0,0,0,1,0,EXCESSIVE LOAD ON THE DEHUMIDIFIER BLOWER MOTOR
gemprober,16781824,U4,0,0,0,1,0,DEHUMIDIFIER DRAIN TANK IS FULL
gemprober,16781825,U4,0,0,0,1,0,DEHUMIDIFIER AIR VOLUME DECREASE
gemprober,16781826,U4,0,0,0,1,0,DEHUMIDIFIER TEMPERATURE ERROR
gemprober,16781827,U4,0,0,0,1,0,DEHUMIDIFIER POWER SUPPLY ERROR
gemprober,16781828,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781829,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781830,U4,0,0,0,1,0,INSUFFICIENT REFRIGERANT
gemprober,16781831,U4,0,0,0,1,0,REFRIGERANT FULL
gemprober,16781832,U4,0,0,0,1,0,THE REFRIGERANT TEMPERATURE ROSE
gemprober,16781833,U4,0,0,0,1,0,GENERATOR WATER LEAK
gemprober,16781834,U4,0,0,0,1,0,TEMPERATURE CONTROL DEFECT
gemprober,16781835,U4,0,0,0,1,0,CHUCK TOP HEATER DISCONNECTION
gemprober,16781836,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781837,U4,0,0,0,1,0,CONDENSATION MAY HAVE FORMED ON THE STAGE
gemprober,16781838,U4,0,0,0,1,0,"BECAUSE THE TOP TEMPERATURE IS HIGH,LOW TEMPERATURE OPERATION IS NOT"
gemprober,16781839,U4,0,0,0,1,0,TEMPERATURE CONTROL DEFECT
gemprober,16781840,U4,0,0,0,1,0,TEMP CONTROL OPERATION ENDED IN ERROR
gemprober,16781841,U4,0,0,0,1,0,AUTO TUNING PROCESSING TIME OUT
gemprober,16781842,U4,0,0,0,1,0,COOLING AIR PRESSURE FALLING
gemprober,16781886,U4,0,0,0,1,0,COULD NOT CONNECT WITH OBSERVATION UNIT
gemprober,16781887,U4,0,0,0,1,0,OBSERVATION UNIT DEFROST MODE TIME OUT
gemprober,16781888,U4,0,0,0,1,0,OBSERVATION UNIT DETECTED AN ERROR
gemprober,16781889,U4,0,0,0,1,0,UNIT OBSERVATION FROST POINT ERROR
gemprober,16781890,U4,0,0,0,1,0,UNIT OBSERVATION TEMPERATURE GAP ERROR
gemprober,16781891,U4,0,0,0,1,0,UNIT OBSERVATION AIR FLOW AMOUNT ERROR
gemprober,16781892,U4,0,0,0,1,0,UNIT OBSERVATION DEFROSTING
gemprober,16781906,U4,0,0,0,1,0,HOT AIR SYSTEM ABNORMALITY
gemprober,16781907,U4,0,0,0,1,0,HOT AIR HEATER CUT­OUT
gemprober,16781908,U4,0,0,0,1,0,HOT AIR AIR CURRENT DROPPED
gemprober,16781909,U4,0,0,0,1,0,HOT AIR AIR TIME OUT
gemprober,16782016,U4,0,0,0,1,0,THE CARD COULD FALL
gemprober,16782017,U4,0,0,0,1,0,CARD DROP PREVENTION MONITOR TASK CANNOT BE STARTED
gemprober,16782018,U4,0,0,0,1,0,CANNOT FIND THE CARD DROP PREVENTION CONTROL BOARD
gemprober,16782430,U4,0,0,0,1,0,CARD CONTACT LIMIT HAS BEEN REACHED
gemprober,16782431,U4,0,0,0,1,0,PROBE MARK INSPECTION JUDGMENT ERROR
gemprober,16782444,U4,0,0,0,1,0,INPUT THE NUMBER OF THE WAFER THAT COULD NOT BE RECOGNIZED
gemprober,16782717,U4,0,0,0,1,0,WAFER CONTROL MAP DATA NOT SET
gemprober,16782718,U4,0,0,0,1,0,WAFER CONTROL MAP DATA ERROR
gemprober,16782719,U4,0,0,0,1,0,WAFER CONTROL MAP DATA & PROBER CHIP SIZE ARE DIFFERENT
gemprober,16782720,U4,0,0,0,1,0,WAFER CONTROL MAP DATA & PROBER WAFER SIZE ARE DIFFERENT
gemprober,16782721,U4,0,0,0,1,0,WAFER CNTRL MAP DATA&PROBER FLAT ORIENTATION POSITIONS DIFF
gemprober,16782722,U4,0,0,0,1,0,THERE WAS A FREE PROBE AREA SETTING FILE ERROR OR THERE IS NO FILE
gemprober,16782723,U4,0,0,0,1,0,THERE WAS A SKIP AREA SETTING FILE ERROR OR THERE IS NO FILE
gemprober,16782724,U4,0,0,0,1,0,CANNOT SAVE MAP DATA TO THE HARD DISK
gemprober,16782725,U4,0,0,0,1,0,CANT READ MAP DATA FROM HARD DISK
gemprober,16782816,U4,0,0,0,1,0,THE MARKER POSITION DATA IS NOT REGISTERED
gemprober,16782817,U4,0,0,0,1,0,MULTI PARAMETER SETTING ERROR
gemprober,16782818,U4,0,0,0,1,0,LOT NAME HAS NOT BEEN INPUT
gemprober,16782819,U4,0,0,0,1,0,CANNOT PERFORM SIMULTANEOUS MARKING
gemprober,16782820,U4,0,0,0,1,0,CANNOT PERFORM AFTER MARKING
gemprober,16782821,U4,0,0,0,1,0,MULTI TESTING IS NOT POSSIBLE
gemprober,16782822,U4,0,0,0,1,0,ERROR WITH THE WAFER PARAMETER SETTINGS
gemprober,16783116,U4,0,0,0,1,0,ERROR OCCURRED WITH TESTER I/F BOARD
gemprober,16783117,U4,0,0,0,1,0,BOTH TESTER I/F PASS AND FAIL SIGNAL ARE ON
gemprober,16783118,U4,0,0,0,1,0,HV­TTL COMMUNICATION TASK ERROR
gemprober,16783119,U4,0,0,0,1,0,HV­TTL COMMUNICATION PORT INITIALIZE ERROR
gemprober,16783120,U4,0,0,0,1,0,COMMUNICATIONS CANT CONNECT TO G/C
gemprober,16783121,U4,0,0,0,1,0,G/C IS OFF­LINE
gemprober,16783122,U4,0,0,0,1,0,A TIME OUT ERROR OCCURRED IN COMMUNICATIONS WITH THE G/C
gemprober,16783123,U4,0,0,0,1,0,AN ERROR OCCURRED WHILE TRANSFERRING FILE WITH THE G/C
gemprober,16783124,U4,0,0,0,1,0,COMMUNICATIONS WITH THE G/C WERE CUT
gemprober,16783125,U4,0,0,0,1,0,COMMUNICATIONS CANT CONNECT TO GCS
gemprober,16783126,U4,0,0,0,1,0,GCS IS OFF­LINE
gemprober,16783127,U4,0,0,0,1,0,A TIME OUT ERROR OCCURRED IN COMMUNICATIONS WITH THE GCS
gemprober,16783128,U4,0,0,0,1,0,AN ERROR OCCURRED WHILE TRANSFERRING FILE WITH THE GCS
gemprober,16783129,U4,0,0,0,1,0,COMMUNICATIONS WITH THE GCS WERE CUT
gemprober,16783130,U4,0,0,0,1,0,W/S IS OFF­LINE
gemprober,16783131,U4,0,0,0,1,0,TIME OUT ERROR OCCURRED DURING COMMUNICATION WITH W/S
gemprober,16783132,U4,0,0,0,1,0,COMMUNICATION WITH W/S HAS BEEN CUT
gemprober,16783133,U4,0,0,0,1,0,ERROR OCCURRED WITH TRANSFER AND RECEIPT OF FILES WITH W/S
gemprober,16783218,U4,0,0,0,1,0,THERE IS NO FD MEDIA
gemprober,16783221,U4,0,0,0,1,0,NOT ENOUGH SYSTEM MEMORY
gemprober,16783322,U4,0,0,0,1,0,A WAFER SIZE VALUE OTHER THAN 200 mm OR 300 mm HAS BEEN SET
gemprober,16783326,U4,0,0,0,1,0,WAFER TABLE BASE IS NOT SET (ARM DRIVE)
gemprober,16783327,U4,0,0,0,1,0,OPENER IS NOT AT OPEN POSITION (ARM DRIVE)
gemprober,16783336,U4,0,0,0,1,0,MAPPING ARM IS NOT AT HOME POSITION (LOADER q DRIVE)
gemprober,16783346,U4,0,0,0,1,0,LOADER Z ORIGIN SENSOR DEFECTIVE
gemprober,16783356,U4,0,0,0,1,0,CANNOT DELETE FOUP_OPENER TASK
gemprober,16783357,U4,0,0,0,1,0,CANNOT DELETE LOADER ARM STOP TASK
gemprober,16783358,U4,0,0,0,1,0,CANNOT DELETE LOADER SENSOR STATUS TASK
gemprober,16787215,U4,0,0,0,1,0,STOPPER
